DOI,Title,Abstract,FullText,Source
10.1186/s40001-025-02712-2,Effect of freeze-dried powder of lactic acid bacteria treatment of pediatric bacterial peritonitis on immune function and nutritional status.,"This study was to investigate the effects of freeze-dried powder of lactic acid bacteria treatment of pediatric bacterial peritonitis on immune function and nutritional status. 100 cases of bacterial peritonitis children from September 2020 to September 2021 were included and divided into a control group and an observation group using a randomized numerical table, with each group containing 50 cases. The control group was given routine treatment such as antimicrobial drugs, and the observation group was given adjuvant treatment of freeze-dried powder of lactic acid bacteria. The clinical efficacy, immune function, nutritional status, inflammatory response, intestinal dysbiosis, and endotoxin level were compared between the two groups. The total clinical effective rate of the observation group was higher than that of the control group. The ratio of CD3<sup>+</sup>, CD4<sup>+</sup>, and CD4<sup>+</sup>/CD8<sup>+</sup> and the levels of ALB, TP, and Hb after treatment of the observation group were higher than those of the control group. CRP, PCT, and MCP-1 of the observation group were lower than those of the control group after treatment. Intestinal flora dysbiosis in the observation group was attenuated, and endotoxin level was reduced compared to the control group. No drug-related adverse reactions were observed in both groups during treatment. Freeze-dried powder of lactic acid bacteria can improve immune function and nutritional status, as well as reduce inflammatory response and intestinal flora dysbiosis in pediatric bacterial peritonitis.","This study was to investigate the effects of freeze-dried powder of lactic acid bacteria treatment of pediatric bacterial peritonitis on immune function and nutritional status. 100 cases of bacterial peritonitis children from September 2020 to September 2021 were included and divided into a control group and an observation group using a randomized numerical table, with each group containing 50 cases. The control group was given routine treatment such as antimicrobial drugs, and the observation group was given adjuvant treatment of freeze-dried powder of lactic acid bacteria. The clinical efficacy, immune function, nutritional status, inflammatory response, intestinal dysbiosis, and endotoxin level were compared between the two groups. The total clinical effective rate of the observation group was higher than that of the control group. The ratio of CD3<sup>+</sup>, CD4<sup>+</sup>, and CD4<sup>+</sup>/CD8<sup>+</sup> and the levels of ALB, TP, and Hb after treatment of the observation group were higher than those of the control group. CRP, PCT, and MCP-1 of the observation group were lower than those of the control group after treatment. Intestinal flora dysbiosis in the observation group was attenuated, and endotoxin level was reduced compared to the control group. No drug-related adverse reactions were observed in both groups during treatment. Freeze-dried powder of lactic acid bacteria can improve immune function and nutritional status, as well as reduce inflammatory response and intestinal flora dysbiosis in pediatric bacterial peritonitis.",PubMed
10.1186/s12985-025-02811-w,Immediate PB2-E627K amino acid substitution after single infection of highly pathogenic avian influenza H5N1 clade 2.3.4.4b in mice.,"The highly pathogenic avian influenza virus (HPAIV) H5N1 clade 2.3.4.4b has rapidly disseminated globally, with mammalian infections reported in multiple species. Recent evidence of mammal-to-mammal transmission has heightened concerns about the virus's potential adaptation to mammals. The polymerase basic 2 (PB2) protein E627K mutation appears to be of key importance for mammalian adaptation. We isolated an HPAI H5N1 clade 2.3.4.4b virus from wild birds in Korea with 96% E and 4% K at amino acid position 627 of PB2. To investigate the genomic characteristics of this clade regarding mammalian adaptation, we studied the replication and transmission of the H5N1 virus in mice. Two experiments with different challenge-to-contact ratios were conducted to assess transmission dynamics and mutation development. In experiment 1, a 4:1 challenge-to-contact ratio resulted in 100% transmission among direct-contact mice, with all mice succumbing to the infection. In experiment 2, a 1:1 ratio yielded 50% transmission, with all challenged mice also succumbing. High viral loads were observed in the lungs and brains in both experiments, with viral titers increasing over time. Notably, the PB2-E627K variant, initially present at 4% in the virus stock, was selected and reached near-fixation (~ 100%) in the lungs and brains by 6 days post-challenge and was subsequently transmitted. No other mammalian-adaptive mutations were identified, emphasizing the pivotal role of PB2-E627K in early stages of mammalian adaptation. These findings highlight the need for continuous genomic monitoring to detect mammalian adaptation markers and assess interspecies transmission risks.","The highly pathogenic avian influenza virus (HPAIV) H5N1 clade 2.3.4.4b has rapidly disseminated globally, with mammalian infections reported in multiple species. Recent evidence of mammal-to-mammal transmission has heightened concerns about the virus's potential adaptation to mammals. The polymerase basic 2 (PB2) protein E627K mutation appears to be of key importance for mammalian adaptation. We isolated an HPAI H5N1 clade 2.3.4.4b virus from wild birds in Korea with 96% E and 4% K at amino acid position 627 of PB2. To investigate the genomic characteristics of this clade regarding mammalian adaptation, we studied the replication and transmission of the H5N1 virus in mice. Two experiments with different challenge-to-contact ratios were conducted to assess transmission dynamics and mutation development. In experiment 1, a 4:1 challenge-to-contact ratio resulted in 100% transmission among direct-contact mice, with all mice succumbing to the infection. In experiment 2, a 1:1 ratio yielded 50% transmission, with all challenged mice also succumbing. High viral loads were observed in the lungs and brains in both experiments, with viral titers increasing over time. Notably, the PB2-E627K variant, initially present at 4% in the virus stock, was selected and reached near-fixation (~ 100%) in the lungs and brains by 6 days post-challenge and was subsequently transmitted. No other mammalian-adaptive mutations were identified, emphasizing the pivotal role of PB2-E627K in early stages of mammalian adaptation. These findings highlight the need for continuous genomic monitoring to detect mammalian adaptation markers and assess interspecies transmission risks.",PubMed
10.1186/s12985-025-02781-z,A phage-displayed nanobody-based competitive immunoassay for the detection of African swine fever virus antibodies.,"African swine fever (ASF) is a highly infectious and devastating disease that poses a significant threat to the global swine industry. The rapid spread of ASF and its ongoing pandemics continue to impact pig farming worldwide. The absence of an effective vaccine, coupled with the complexity of the African swine fever virus (ASFV), makes the control and eradication of ASF a formidable challenge. Nanobodies, derived from camelids, have emerged as promising alternatives to conventional monoclonal antibodies, offering distinct advantages in various biological applications. In this study, specific nanobodies targeting the ASFV K205R protein were selected from a phage-displayed immune library. Ten individual nanobodies were isolated based on their complementary determining regions (CDRs), and four were found to bind to the naive K205R protein of ASFV. After evaluation, nanobody VHH1 was selected for the development of a competitive enzyme-linked immunosorbent assay (ELISA) for ASFV antibody detection. The assay was optimized for various reaction conditions, and the cut-off value was determined to be 26.85%, with diagnostic sensitivity and specificity of 97.52% and 97.48%, respectively. No cross-reactivity was observed with sera from pigs infected with other swine viruses, and the assay exhibited a detection sensitivity of 1:128. Comparative analysis of clinical samples showed a high concordance rate (98.98%) between the nanobody-based and monoclonal antibody-based ELISAs (Mab-cELISA). In conclusion, this study presents a phage-displayed nanobody-based competitive ELISA for the detection of ASFV antibodies, which could be valuable for ASF sero-surveillance. Additionally, the K205R-specific nanobodies identified here may be adapted for other biological or biomedical applications.","African swine fever (ASF) is a highly infectious and devastating disease that poses a significant threat to the global swine industry. The rapid spread of ASF and its ongoing pandemics continue to impact pig farming worldwide. The absence of an effective vaccine, coupled with the complexity of the African swine fever virus (ASFV), makes the control and eradication of ASF a formidable challenge. Nanobodies, derived from camelids, have emerged as promising alternatives to conventional monoclonal antibodies, offering distinct advantages in various biological applications. In this study, specific nanobodies targeting the ASFV K205R protein were selected from a phage-displayed immune library. Ten individual nanobodies were isolated based on their complementary determining regions (CDRs), and four were found to bind to the naive K205R protein of ASFV. After evaluation, nanobody VHH1 was selected for the development of a competitive enzyme-linked immunosorbent assay (ELISA) for ASFV antibody detection. The assay was optimized for various reaction conditions, and the cut-off value was determined to be 26.85%, with diagnostic sensitivity and specificity of 97.52% and 97.48%, respectively. No cross-reactivity was observed with sera from pigs infected with other swine viruses, and the assay exhibited a detection sensitivity of 1:128. Comparative analysis of clinical samples showed a high concordance rate (98.98%) between the nanobody-based and monoclonal antibody-based ELISAs (Mab-cELISA). In conclusion, this study presents a phage-displayed nanobody-based competitive ELISA for the detection of ASFV antibodies, which could be valuable for ASF sero-surveillance. Additionally, the K205R-specific nanobodies identified here may be adapted for other biological or biomedical applications.",PubMed
10.1186/s12954-025-01256-2,"Characteristics, crack use, housing situation and psychosocial problems of people in the open drug scene in cologne, Germany - results of a cross-sectional survey.","Open drug scenes are characterized by public gatherings of people who use drugs (PWUD) for the purpose of drug consumption and trade, often related to poor health conditions as risk of overdose, a higher prevalence of infectious disease and social exclusion. This cross-sectional survey investigated the characteristics, substance use patterns, and support needs of PWUD within the open drug scene at Neumarkt in Cologne (ODSC) in Germany. A cross-sectional survey was conducted between April and June 2023 among PWUD frequenting the ODSC. A structured questionnaire, comprising sociodemographic information, substance use patterns, overdose history, and psychosocial support needs was used. A total of 119 participants were surveyed, with a majority identifying as male (79%) and an average age of 42 years. Heroin was the most frequently consumed substance (64.7%), followed by alcohol (56.3%) and crack/cocaine (21%). People who use crack (PWUC) were younger (mean age 36.6) and more likely to be homeless (56%) than respondents who are not using crack. The most mentioned support needs included housing (69.5%), bureaucratic assistance (60.2%), and health related support (51.7%). The ODSC presents a complex risk environment where homelessness, limited access to healthcare due to lack of health insurance, and frequent substance use exacerbate health and social challenges. Expanding harm reduction services, including housing first initiatives, and low-threshold opioid substitution treatment access for individuals without health insurance, is crucial to address these issues.","Open drug scenes are characterized by public gatherings of people who use drugs (PWUD) for the purpose of drug consumption and trade, often related to poor health conditions as risk of overdose, a higher prevalence of infectious disease and social exclusion. This cross-sectional survey investigated the characteristics, substance use patterns, and support needs of PWUD within the open drug scene at Neumarkt in Cologne (ODSC) in Germany. A cross-sectional survey was conducted between April and June 2023 among PWUD frequenting the ODSC. A structured questionnaire, comprising sociodemographic information, substance use patterns, overdose history, and psychosocial support needs was used. A total of 119 participants were surveyed, with a majority identifying as male (79%) and an average age of 42 years. Heroin was the most frequently consumed substance (64.7%), followed by alcohol (56.3%) and crack/cocaine (21%). People who use crack (PWUC) were younger (mean age 36.6) and more likely to be homeless (56%) than respondents who are not using crack. The most mentioned support needs included housing (69.5%), bureaucratic assistance (60.2%), and health related support (51.7%). The ODSC presents a complex risk environment where homelessness, limited access to healthcare due to lack of health insurance, and frequent substance use exacerbate health and social challenges. Expanding harm reduction services, including housing first initiatives, and low-threshold opioid substitution treatment access for individuals without health insurance, is crucial to address these issues.",PubMed
10.1186/s12913-025-12971-8,Preparing for pharmacy-based delivery of long-acting injectable antiretrovirals: a pre-implementation study.,"Use of long-acting injectable antiretroviral therapy (LA-ART) for human immunodeficiency virus (HIV) treatment and prevention is increasing, but there are challenges that could limit broad expansion of these important treatments. The goal of this study was to explore attitudes, barriers, and facilitators for implementing LA-ART administration within community pharmacies. We conducted a mixed-methods study focusing on pre-implementation aspects of community pharmacy-administered LA-ART. Pharmacists, clinic staff members, and persons with HIV completed a baseline survey followed by an individual semi-structured qualitative interview with questions based on the Consolidated Framework for Implementation Research (CFIR v.1.0). A total of 63 participants (pharmacist <i>n</i> = 19, clinic staff <i>n</i> = 20, person with HIV <i>n</i> = 24) from Alabama, California, Florida, and Texas were included in the study. Most pharmacist participants were employed in retail pharmacies that processed fewer than 500 prescriptions per day (75%) and most had more than 10 years of experience working with people with HIV (53%). Clinic staff participants were also highly experienced in working with people with HIV (55%). People with HIV enrolled in the study were either on oral antiretroviral therapy but interested in LA-ART (59%) or were already on LA-ART (29%). Clinics were the preferred location for LA-ART administration while community pharmacy was the second preferred location. Attitudes regarding pharmacy-based administration of LA-ART were mostly positive, with the primary facilitator being positive experiences or established relationships between clinics and pharmacies or persons with HIV and their pharmacies. Barriers included concerns about pharmacy staffing, training, space, privacy, and pharmacy reimbursement for services. Involving community pharmacies in the administration of LA-ART could expand access to HIV treatment and prevention medications. Outlining best practices that leverage facilitators and overcome barriers can help clinics, pharmacy, and communities expand this novel model of care. ClinicalTrials.Gov Registration: NCT05152953 (posted 12/10/2021). The online version contains supplementary material available at 10.1186/s12913-025-12971-8.","Use of long-acting injectable antiretroviral therapy (LA-ART) for human immunodeficiency virus (HIV) treatment and prevention is increasing, but there are challenges that could limit broad expansion of these important treatments. The goal of this study was to explore attitudes, barriers, and facilitators for implementing LA-ART administration within community pharmacies. We conducted a mixed-methods study focusing on pre-implementation aspects of community pharmacy-administered LA-ART. Pharmacists, clinic staff members, and persons with HIV completed a baseline survey followed by an individual semi-structured qualitative interview with questions based on the Consolidated Framework for Implementation Research (CFIR v.1.0). A total of 63 participants (pharmacist <i>n</i> = 19, clinic staff <i>n</i> = 20, person with HIV <i>n</i> = 24) from Alabama, California, Florida, and Texas were included in the study. Most pharmacist participants were employed in retail pharmacies that processed fewer than 500 prescriptions per day (75%) and most had more than 10 years of experience working with people with HIV (53%). Clinic staff participants were also highly experienced in working with people with HIV (55%). People with HIV enrolled in the study were either on oral antiretroviral therapy but interested in LA-ART (59%) or were already on LA-ART (29%). Clinics were the preferred location for LA-ART administration while community pharmacy was the second preferred location. Attitudes regarding pharmacy-based administration of LA-ART were mostly positive, with the primary facilitator being positive experiences or established relationships between clinics and pharmacies or persons with HIV and their pharmacies. Barriers included concerns about pharmacy staffing, training, space, privacy, and pharmacy reimbursement for services. Involving community pharmacies in the administration of LA-ART could expand access to HIV treatment and prevention medications. Outlining best practices that leverage facilitators and overcome barriers can help clinics, pharmacy, and communities expand this novel model of care. ClinicalTrials.Gov Registration: NCT05152953 (posted 12/10/2021). The online version contains supplementary material available at 10.1186/s12913-025-12971-8.",PubMed
10.1186/s12889-025-23366-z,Factors influencing HIV testing choices among Chinese undergraduates: insights from a discrete choice experiment.,"Globally, HIV infection rates continue to be a significant public health concern. In China, undergraduates are particularly vulnerable to HIV infection. Despite multiple prevention and control measures, HIV testing rates among undergraduates remain low. This study aims to elicit undergraduates' preferences for key characteristics of HIV testing options. Understanding their preference will help raise testing rates. A discrete choice experiment (DCE) was conducted among undergraduates in Wuhan, China. They were asked to make eight choices between two unlabeled alternatives that differed in five attributes (testing location, testing sample, additional services, testing cost, and minimum travel time). Data were analyzed using a mixed logit model. A total of 461 undergraduates provided valid responses for analyses. Most undergraduates were heterosexual (78.5%) and non-medical majors (81.8%). Testing location was the most important non-monetary attribute, followed by testing sample and whether additional services were offered with the test. Undergraduates preferred qualified medical institutions for HIV testing than self-testing at home (β = 1.640, P < 0.001). They favored oral fluid as a method to obtain the sample, relative to urine samples (β = 0.821, P < 0.001). Free health checks offered at HIV testing was the most significant driving factor for their choice of HIV testing services (β = 0.460, P < 0.001). Undergraduates preferred free tests (β=-0.020, P < 0.001). Additionally, gender, years at the university and sexual orientation were statistically significant in the preference choices of HIV testing services for undergraduates. Understanding undergraduates' preferences for HIV testing services is the first step in designing future HIV prevention and control policies. Testing location was the most important non-monetary attribute in HIV testing services. Qualified medical institutions could regularly train campus doctors and establish partnerships to address undergraduates' needs and promote their participation in HIV testing.","Globally, HIV infection rates continue to be a significant public health concern. In China, undergraduates are particularly vulnerable to HIV infection. Despite multiple prevention and control measures, HIV testing rates among undergraduates remain low. This study aims to elicit undergraduates' preferences for key characteristics of HIV testing options. Understanding their preference will help raise testing rates. A discrete choice experiment (DCE) was conducted among undergraduates in Wuhan, China. They were asked to make eight choices between two unlabeled alternatives that differed in five attributes (testing location, testing sample, additional services, testing cost, and minimum travel time). Data were analyzed using a mixed logit model. A total of 461 undergraduates provided valid responses for analyses. Most undergraduates were heterosexual (78.5%) and non-medical majors (81.8%). Testing location was the most important non-monetary attribute, followed by testing sample and whether additional services were offered with the test. Undergraduates preferred qualified medical institutions for HIV testing than self-testing at home (β = 1.640, P < 0.001). They favored oral fluid as a method to obtain the sample, relative to urine samples (β = 0.821, P < 0.001). Free health checks offered at HIV testing was the most significant driving factor for their choice of HIV testing services (β = 0.460, P < 0.001). Undergraduates preferred free tests (β=-0.020, P < 0.001). Additionally, gender, years at the university and sexual orientation were statistically significant in the preference choices of HIV testing services for undergraduates. Understanding undergraduates' preferences for HIV testing services is the first step in designing future HIV prevention and control policies. Testing location was the most important non-monetary attribute in HIV testing services. Qualified medical institutions could regularly train campus doctors and establish partnerships to address undergraduates' needs and promote their participation in HIV testing.",PubMed
10.1186/s12889-025-23234-w,Influences on college health provider practice for routinely screening female college students' HPV vaccination status.,"HPV vaccination is highly effective in preventing HPV infection and subsequent precancers and invasive cancers related to HPV. Unfortunately, vaccine coverage in the U.S. lags behind national and global targets. College students are an important audience for catch-up vaccination given suboptimal population coverage in adolescents. This study examined factors associated with college healthcare provider (HCP) practices for routinely screening HPV vaccination history of female college students. One thousand two hundred twenty-one U.S. college HCPs completed surveys and reported on a variety of screening practices in college health centers, including assessing the HPV vaccination status of female college students. Participants included nurse practitioners, physicians, and physician assistants. Forty-five percent of college HCPs reported routinely screening the HPV vaccination histories of most (≥ 70%) of their female students. Nurse practitioners (NPs) were more likely than other providers to consistently assess HPV vaccination status. In multivariable logistic regression modeling, high rates of routine HPV vaccination screening were associated with NP role, more positive provider attitudes and self-efficacy toward screening, larger institutions, college-level policies, in-service trainings and electronic health record prompts that supported HPV vaccination history screening. No differences were found by other provider demographic factors, institution type or region. College health centers present unique opportunities to identify unvaccinated female students and offer or refer them for vaccination. Future research needs to examine HPV vaccination status and screening among other types of college students and identify the multi-level factors that act as facilitators and barriers to assessing HPV vaccination status and offering the HPV vaccine.","HPV vaccination is highly effective in preventing HPV infection and subsequent precancers and invasive cancers related to HPV. Unfortunately, vaccine coverage in the U.S. lags behind national and global targets. College students are an important audience for catch-up vaccination given suboptimal population coverage in adolescents. This study examined factors associated with college healthcare provider (HCP) practices for routinely screening HPV vaccination history of female college students. One thousand two hundred twenty-one U.S. college HCPs completed surveys and reported on a variety of screening practices in college health centers, including assessing the HPV vaccination status of female college students. Participants included nurse practitioners, physicians, and physician assistants. Forty-five percent of college HCPs reported routinely screening the HPV vaccination histories of most (≥ 70%) of their female students. Nurse practitioners (NPs) were more likely than other providers to consistently assess HPV vaccination status. In multivariable logistic regression modeling, high rates of routine HPV vaccination screening were associated with NP role, more positive provider attitudes and self-efficacy toward screening, larger institutions, college-level policies, in-service trainings and electronic health record prompts that supported HPV vaccination history screening. No differences were found by other provider demographic factors, institution type or region. College health centers present unique opportunities to identify unvaccinated female students and offer or refer them for vaccination. Future research needs to examine HPV vaccination status and screening among other types of college students and identify the multi-level factors that act as facilitators and barriers to assessing HPV vaccination status and offering the HPV vaccine.",PubMed
10.1186/s12866-025-04072-7,Machine learning based gut microbiota pattern and response to fiber as a diagnostic tool for chronic inflammatory diseases.,"Gut microbiota has been implicated in the pathogenesis of multiple gastrointestinal (GI) and systemic metabolic and inflammatory disorders where disrupted gut microbiota composition and function (dysbiosis) has been found in multiple studies. Thus, human microbiome data holds significant potential as a source of information for diagnosing and characterizing diseases-such as phenotypes, disease course, and therapeutic response-associated with dysbiotic microbiota communities. However, multiple attempts to leverage gut microbiota taxonomic data for diagnostic and disease characterization have failed due to significant inter-individual variability of microbiota community and overlap of disrupted microbiota communities among multiple diseases. One potential approach is to look at the microbiota community pattern and response to microbiota modifiers like dietary fiber in different disease states. This approach has become feasible with the advent of machine learning, which can uncover hidden patterns in human microbiome data and enable disease prediction. Accordingly, the aim of our study was to test the hypothesis that machine learning algorithms can distinguish stool microbiota patterns-and their responses to fiber-across diseases with previously reported overlapping dysbiotic microbiota profiles. Here, we applied machine learning algorithms to distinguish between Parkinson's disease, Crohn's disease (CD), ulcerative colitis (UC), human immune deficiency virus (HIV), and healthy control (HC) subjects in the presence and absence of fiber treatments. We demonstrated that machine learning algorithms can classify diseases with accuracy as high as 95%. Furthermore, applying machine learning to microbiome data to distinguish UC from CD yielded a prediction accuracy of up to 90%.","Gut microbiota has been implicated in the pathogenesis of multiple gastrointestinal (GI) and systemic metabolic and inflammatory disorders where disrupted gut microbiota composition and function (dysbiosis) has been found in multiple studies. Thus, human microbiome data holds significant potential as a source of information for diagnosing and characterizing diseases-such as phenotypes, disease course, and therapeutic response-associated with dysbiotic microbiota communities. However, multiple attempts to leverage gut microbiota taxonomic data for diagnostic and disease characterization have failed due to significant inter-individual variability of microbiota community and overlap of disrupted microbiota communities among multiple diseases. One potential approach is to look at the microbiota community pattern and response to microbiota modifiers like dietary fiber in different disease states. This approach has become feasible with the advent of machine learning, which can uncover hidden patterns in human microbiome data and enable disease prediction. Accordingly, the aim of our study was to test the hypothesis that machine learning algorithms can distinguish stool microbiota patterns-and their responses to fiber-across diseases with previously reported overlapping dysbiotic microbiota profiles. Here, we applied machine learning algorithms to distinguish between Parkinson's disease, Crohn's disease (CD), ulcerative colitis (UC), human immune deficiency virus (HIV), and healthy control (HC) subjects in the presence and absence of fiber treatments. We demonstrated that machine learning algorithms can classify diseases with accuracy as high as 95%. Furthermore, applying machine learning to microbiome data to distinguish UC from CD yielded a prediction accuracy of up to 90%.",PubMed
10.1186/s12879-025-10809-6,Socio-demographic determinants of COVID-19 vaccination status among people living with HIV; a cross-sectional study in selected regions in Tanzania.,"Public Health and Social Measures (PHSM) are among the commonly used methods to prevent the spread of Corona Virus Disease of 2029 (COVID-19). Vaccination has also been an integral component of infectious disease prevention and control and it has been used widely to protect humans against some of the very serious diseases such as COVID-19. People living with HIV (PLHIV) are known to be more vulnerable to the severest form of COVID-19 than the general population. Other groups of people likely to get the severe form of COVID-19 include the elderly and those with co-morbidities such as cancers, cardiovascular diseases, diabetes, etc. OBJECTIVES: The main objective of the study was to establish socio-demographic factors that could determine COVID-19 vaccination status among PLHIV in selected regions in mainland Tanzania and to provide insight into ways to increase COVID-19 vaccine coverage in Tanzania. A facility-based cross-sectional study was conducted between March and April 2022 among PLHIV in four conveniently sampled regions of Tanzania namely Kagera, Tabora, Geita, and Dar es Salaam. A total of 25 Care and Treatment Centres (CTCs) were randomly selected with a probability proportion by size in each region. In each CTC, 11 PLHIV eligible for vaccination were systematically selected to participate in the study. Face-to-face interviews were conducted using a structured questionnaire and Open Data Kit (ODK) software was used to record and transfer data to a designated server. Data cleaning and analysis were done using Stata version 14.0. A chi-square test was used to assess the association between socio-demographic characteristics and COVID-19 vaccination status. A generalized linear mixed-effects model was fitted to determine factors associated with COVID-19 vaccination status. Out of 1,100 PLHIV interviewed, 696 (63.3%) were found to be vaccinated against COVID-19. Level of education, age, occupation, employment status, location, and level of health facilities were found to be significantly associated with of COVID-19 vaccination status among PLHIV in the study areas. PLHIV who had college and university education, elderly, farmers, and those employed and living in a rural setting were found to be more likely to be vaccinated than other comparison groups in the categories analyzed. This facility-based cross-sectional study showed a higher COVID-19 vaccination rate (63.3%) among PLHIV compared to the general population. This could be explained by efforts by both public and private sectors to promote COVID-19 vaccination among PLHIV have had a positive impact on vaccination uptake. However, to meet the World Health Organization (WHO) target of 60% vaccination coverage, additional tailored interventions are required. These should include specific strategies that could be effective in urban areas, expanding vaccination access by increasing the number of vaccinations centers, supporting those who face barriers to vaccination, and actively engaging not only elderly individuals but also middle-aged and younger members of the community and PLHIV networks. Moreover, greater involvement from higher levels of health service provision, such as health centers and hospitals, will be likely increase vaccination coverage and address the unmet needs of this population.","Public Health and Social Measures (PHSM) are among the commonly used methods to prevent the spread of Corona Virus Disease of 2029 (COVID-19). Vaccination has also been an integral component of infectious disease prevention and control and it has been used widely to protect humans against some of the very serious diseases such as COVID-19. People living with HIV (PLHIV) are known to be more vulnerable to the severest form of COVID-19 than the general population. Other groups of people likely to get the severe form of COVID-19 include the elderly and those with co-morbidities such as cancers, cardiovascular diseases, diabetes, etc. OBJECTIVES: The main objective of the study was to establish socio-demographic factors that could determine COVID-19 vaccination status among PLHIV in selected regions in mainland Tanzania and to provide insight into ways to increase COVID-19 vaccine coverage in Tanzania. A facility-based cross-sectional study was conducted between March and April 2022 among PLHIV in four conveniently sampled regions of Tanzania namely Kagera, Tabora, Geita, and Dar es Salaam. A total of 25 Care and Treatment Centres (CTCs) were randomly selected with a probability proportion by size in each region. In each CTC, 11 PLHIV eligible for vaccination were systematically selected to participate in the study. Face-to-face interviews were conducted using a structured questionnaire and Open Data Kit (ODK) software was used to record and transfer data to a designated server. Data cleaning and analysis were done using Stata version 14.0. A chi-square test was used to assess the association between socio-demographic characteristics and COVID-19 vaccination status. A generalized linear mixed-effects model was fitted to determine factors associated with COVID-19 vaccination status. Out of 1,100 PLHIV interviewed, 696 (63.3%) were found to be vaccinated against COVID-19. Level of education, age, occupation, employment status, location, and level of health facilities were found to be significantly associated with of COVID-19 vaccination status among PLHIV in the study areas. PLHIV who had college and university education, elderly, farmers, and those employed and living in a rural setting were found to be more likely to be vaccinated than other comparison groups in the categories analyzed. This facility-based cross-sectional study showed a higher COVID-19 vaccination rate (63.3%) among PLHIV compared to the general population. This could be explained by efforts by both public and private sectors to promote COVID-19 vaccination among PLHIV have had a positive impact on vaccination uptake. However, to meet the World Health Organization (WHO) target of 60% vaccination coverage, additional tailored interventions are required. These should include specific strategies that could be effective in urban areas, expanding vaccination access by increasing the number of vaccinations centers, supporting those who face barriers to vaccination, and actively engaging not only elderly individuals but also middle-aged and younger members of the community and PLHIV networks. Moreover, greater involvement from higher levels of health service provision, such as health centers and hospitals, will be likely increase vaccination coverage and address the unmet needs of this population.",PubMed
10.1007/s11481-025-10219-0,Motor-Related Neural Dynamics are Modulated by Regular Cannabis Use Among People with HIV.,"Recent work has shown that people with HIV (PWH) exhibit deficits in cognitive control and altered brain responses in the underlying cortical networks, and that regular cannabis use has a normalizing effect on these neural responses. However, the impact of regular cannabis use on the neural oscillatory dynamics underlying motor control deficits in PWH remains less understood. Herein, 102 control cannabis users, control nonusers, PWH who regularly use cannabis, and PWH who do not use cannabis performed a motor control task with and without interference during high-density magnetoencephalography. The resulting neural dynamics were examined using whole-brain, voxel-wise statistical analyses that examined the impact of HIV status, cannabis use, and their interaction on the neural oscillations serving motor control, spontaneous activity during the baseline period, and neurobehavioral relationships. Our key findings revealed cannabis-by-HIV group interactions in oscillatory gamma within the prefrontal cortices, higher-order motor areas, and other regions, with the non-using PWH typically exhibiting the strongest gamma interference responses. Cannabis-by-HIV interactions were also found for oscillatory beta in the dorsal premotor cortex. Spontaneous gamma during the baseline was elevated in PWH and suppressed in cannabis users in all regions exhibiting interaction effects and the left primary motor cortex, with spontaneous levels being correlated with behavioral performance. These findings suggest that regular cannabis use has a normalizing effect on the neural oscillations serving motor control and the abnormally elevated spontaneous gamma activity that has been widely replicated in PWH, which may suggest that cannabis has at least some therapeutic utility in PWH.","Recent work has shown that people with HIV (PWH) exhibit deficits in cognitive control and altered brain responses in the underlying cortical networks, and that regular cannabis use has a normalizing effect on these neural responses. However, the impact of regular cannabis use on the neural oscillatory dynamics underlying motor control deficits in PWH remains less understood. Herein, 102 control cannabis users, control nonusers, PWH who regularly use cannabis, and PWH who do not use cannabis performed a motor control task with and without interference during high-density magnetoencephalography. The resulting neural dynamics were examined using whole-brain, voxel-wise statistical analyses that examined the impact of HIV status, cannabis use, and their interaction on the neural oscillations serving motor control, spontaneous activity during the baseline period, and neurobehavioral relationships. Our key findings revealed cannabis-by-HIV group interactions in oscillatory gamma within the prefrontal cortices, higher-order motor areas, and other regions, with the non-using PWH typically exhibiting the strongest gamma interference responses. Cannabis-by-HIV interactions were also found for oscillatory beta in the dorsal premotor cortex. Spontaneous gamma during the baseline was elevated in PWH and suppressed in cannabis users in all regions exhibiting interaction effects and the left primary motor cortex, with spontaneous levels being correlated with behavioral performance. These findings suggest that regular cannabis use has a normalizing effect on the neural oscillations serving motor control and the abnormally elevated spontaneous gamma activity that has been widely replicated in PWH, which may suggest that cannabis has at least some therapeutic utility in PWH.",PubMed
